FREQ	CALLSIGN	STATE	CITY	PWR-D	PWR-N	PWR-C	LATITUDE	LONGITUDE	STATUS
1340	WGAU	GA	ATHENS	1000	1000		33.9411	-83.3986	
1340	WIFN	GA	ATLANTA	1000	1000		33.7489	-84.4072	
1340	WYNF	GA	AUGUSTA	1000	990		33.4936	-81.9978	
1340	WGAA	GA	CEDARTOWN	1000	1000		34.0350	-85.2511	
1340	WOKS	GA	COLUMBUS	1000	1000		32.4519	-84.9736	
1340	WBBT	GA	LYONS	1000	1000		32.2133	-82.3319	
1340	WTIF	GA	TIFTON	1000	1000		31.4711	-83.4867	
1340	KROS	IA	CLINTON	1000	1000		41.8600	-90.2050	
1340	KACH	ID	PRESTON	1000	1000		42.1244	-111.8458	
1340	KXQZ	ID	WENDELL	1000	1000		42.7239	-114.6697	
1340	WSOY	IL	DECATUR	1000	1000		39.8150	-89.0022	
1340	WJPF	IL	HERRIN	770	770		37.8344	-89.0278	
1340	WJOL	IL	JOLIET	1000	1000		41.5350	-88.0542	
1340	WBIW	IN	BEDFORD	1000	1000		38.8731	-86.4761	
1340	WTRC	IN	ELKHART	1000	1000		41.6744	-85.9475	
1340	WXFN	IN	MUNCIE	1000	1000		40.1617	-85.3781	
1340	KGGS	KS	GARDEN CITY	1000	880		37.9689	-100.9322	
1340	KSEK	KS	PITTSBURG	1000	1000		37.3956	-94.6783	
1340	WCMI	KY	ASHLAND	1000	1000		38.4675	-82.5969	
1340	WBGN	KY	BOWLING GREEN	1000	1000		37.0094	-86.4525	
1340	WKCB	KY	HINDMAN	1000	1000		37.3292	-83.0047	
1340	WNBS	KY	MURRAY	1000	1000		36.6283	-88.3011	
1340	WEKY	KY	RICHMOND	1000	1000		37.7167	-84.3069	
1340	KRMD	LA	SHREVEPORT	400	400		32.4933	-93.7653	
1340	WGAW	MA	GARDNER	1000	1000		42.5925	-71.9889	
1340	WNBH	MA	NEW BEDFORD	1000	960		41.6414	-70.9594	
1340	WBRK	MA	PITTSFIELD	1000	1000		42.4500	-73.2153	
1340	WMDR	ME	AUGUSTA	1000	1000		44.3281	-69.7650	
1340	WBAN	ME	VEAZIE	1000	630		44.8528	-68.6789	
1340	WLEW	MI	BAD AXE	1000	1000		43.8008	-83.0231	
1340	WJRW	MI	GRAND RAPIDS	1000	1000		42.9514	-85.6986	
1340	WCSR	MI	HILLSDALE	500	250		41.9281	-84.6361	
1340	WAGN	MI	MENOMINEE	1000	1000		45.1075	-87.6069	
1340	WMBN	MI	PETOSKEY	1000	1000		45.3472	-84.9669	
1340	WCHB	MI	ROYAL OAK	1000	1000		42.4694	-83.1150	
1340	KVBR	MN	BRAINERD	1000	1000		46.3481	-94.1817	
1340	KDLM	MN	DETROIT LAKES	1000	1000		46.8372	-95.8381	
1340	KRBT	MN	EVELETH	1000	1000		47.4820	-92.5318	
1340	KROC	MN	ROCHESTER	1000	1000		44.0297	-92.4919	
1340	KWLM	MN	WILLMAR	1000	1000		45.1333	-95.0431	
1340	KXEO	MO	MEXICO	960	960		39.1667	-91.8619	
1340	KLID	MO	POPLAR BLUFF	1000	1000		36.7675	-90.3697	
1340	KSMO	MO	SALEM	1000	1000		37.6267	-91.5358	
1340	KICK	MO	SPRINGFIELD	1000	1000		37.0928	-93.2664	
1340	WAML	MS	COLLINS	1000	1000		31.6344	-89.5731	
1340	KQDE	MT	EVERGREEN	1000	670		48.2389	-114.2525	
1340	KPRK	MT	LIVINGSTON	1000	1000		45.6725	-110.5392	
1340	KYLT	MT	MISSOULA	1000	1000		46.8822	-113.9856	
1340	WJRI	NC	LENOIR	1000	1000		35.8942	-81.5583	
1340	WAGR	NC	LUMBERTON	1000	1000		34.5994	-79.0092	
1340	WCBQ	NC	OXFORD	1000	1000		36.3075	-78.5769	
1340	WADE	NC	WADESBORO	1000	1000		34.9525	-80.0500	
1340	WLSG	NC	WILMINGTON	1000	1000		34.2311	-77.9550	
1340	WPOL	NC	WINSTON-SALEM	1000	1000		36.0739	-80.2553	
1340	KPOK	ND	BOWMAN	1000	1000		46.1800	-103.3700	
1340	KXPO	ND	GRAFTON	1000	1000		48.3981	-97.4489	
1340	KHUB	NE	FREMONT	500	250		41.4328	-96.4544	
1340	KGFW	NE	KEARNEY	1000	1000		40.6681	-99.0811	
1340	KSID	NE	SIDNEY	1000	1000		41.1312	-102.9721	
1340	WBNC	NH	CONWAY	620	620		43.9800	-71.1108	
1340	WMID	NJ	ATLANTIC CITY	890	890		39.3764	-74.4522	
1340	KCQL	NM	AZTEC	1000	1000		36.8214	-107.9994	
1340	KVOT	NM	TAOS	1000	1000		36.3900	-105.5864	
1340	KKGK	NV	LAS VEGAS	1000	880		36.2131	-115.1625	
1340	KXEQ	NV	RENO	977	977		39.5181	-119.7414	
1340	WMBO	NY	AUBURN	1000	1000		42.9514	-76.5847	
1340	WENT	NY	GLOVERSVILLE	1000	1000		43.0250	-74.3528	
1340	WKSN	NY	JAMESTOWN	260	520		42.1047	-79.2575	
1340	WLVL	NY	LOCKPORT	1000	1000		43.1750	-78.7108	
1340	WMSA	NY	MASSENA	910	910		44.9031	-74.8839	
1340	WALL	NY	MIDDLETOWN	1000	1000		41.4569	-74.4400	
1340	WIRY	NY	PLATTSBURG	1000	940		44.6700	-73.4447	
1340	WNCO	OH	ASHLAND	1000	1000		40.8403	-82.3572	
1340	WOUB	OH	ATHENS	500	1000		39.3292	-82.0914	
1340	WIZE	OH	SPRINGFIELD	1000	1000		39.9425	-83.7875	
1340	KGHM	OK	MIDWEST CITY	1000	1000		35.4994	-97.5092	
1340	KJMU	OK	SAND SPRINGS	500	1000		36.1358	-96.0922	
1340	KBNW	OR	BEND	1000	500		44.0797	-121.2828	
1340	KLOO	OR	CORVALLIS	1000	1000		44.5939	-123.2250	
1340	KWVR	OR	ENTERPRISE	1000	1000		45.3994	-117.2583	
1340	KIHR	OR	HOOD RIVER	1000	1000		45.7017	-121.5347	
1340	KBBR	OR	NORTH BEND	1000	1000		43.4328	-124.2083	
1340	WHAT	PA	PHILADELPHIA	1000	1000		40.0017	-75.2097	
1340	WYCK	PA	PLAINS	810	810		41.2503	-75.8256	
1340	WRAW	PA	READING	1000	1000		40.3242	-75.9194	
1340	WTRN	PA	TYRONE	1000	1000		40.6633	-78.2567	
1340	WWPA	PA	WILLIAMSPORT	1000	1000		41.2292	-77.0125	
1340	WWNA	PR	AGUADILLA	950	950		18.4000	-67.1633	
1340	WQSC	SC	CHARLESTON	1000	1000		32.8186	-79.9619	
1340	WRHI	SC	ROCK HILL	1000	1000		34.9831	-81.0197	
1340	WSSC	SC	SUMTER	1000	1000		33.9292	-80.3247	
1340	KIJV	SD	HURON	1000	1000		44.3458	-98.2097	
1340	KTOQ	SD	RAPID CITY	1000	1000		44.0683	-103.1697	
1340	WBAC	TN	CLEVELAND	1000	1000		35.1650	-84.8536	
1340	WKRM	TN	COLUMBIA	1000	1000		35.6106	-87.0561	
1340	WGRV	TN	GREENEVILLE	1000	1000		36.1694	-82.8478	
1340	WKGN	TN	KNOXVILLE	1000	1000		35.9556	-83.9706	
1340	WLOK	TN	MEMPHIS	1000	1000		35.1169	-90.0164	
1340	WCDT	TN	WINCHESTER	1000	1000		35.1808	-86.0928	
1340	KWKC	TX	ABILENE	1000	1000		32.4206	-99.7317	
1340	KAND	TX	CORSICANA	1000	1000		32.1147	-96.4631	
1340	KVIV	TX	EL PASO	1000	910		31.7603	-106.4356	
1340	KKAM	TX	LUBBOCK	1000	1000		33.5567	-101.8628	
1340	KRBA	TX	LUFKIN	1000	1000		31.3647	-94.7189	
1340	KOLE	TX	PORT ARTHUR	1000	1000		29.9042	-93.9361	
1340	KCCE	TX	SAN ANGELO	1000	1000		31.4786	-100.4639	
1340	KVNN	TX	VICTORIA	1000	1000		28.8303	-97.0092	
1340	KTMP	UT	HEBER CITY	1000	1000		40.5015	-111.4486	
1340	WKEY	VA	COVINGTON	1000	1000		37.7675	-79.9850	
1340	WHAP	VA	HOPEWELL	1000	1000		37.2961	-77.3139	
1340	WVCV	VA	ORANGE	1000	1000		38.2539	-78.1208	
1340	WBLB	VA	PULASKI	1000	1000		37.0658	-80.7842	
1340	WSTA	VI	CHARLOTTE AMALIE	1000			18.3361	-64.9547	
1340	WSTA	VI	CHARLOTTE AMALIE		1000		18.3361	-64.9547	
1340	WVNR	VT	POULTNEY	1000	1000		43.5044	-73.2031	
1340	WSTJ	VT	ST. JOHNSBURY	1000	1000		44.4183	-71.9958	
1340	KWLE	WA	ANACORTES	1000	1000		48.4956	-122.6042	
1340	KJOX	WA	KENNEWICK	1000	1000		46.2217	-119.1861	
1340	KUOW	WA	TUMWATER	1000	1000		47.0069	-122.9186	
1340	KYSP	WA	WENATCHEE	1000	1000		47.3972	-120.2736	
1340	WLDY	WI	LADYSMITH	1000	1000		45.4664	-91.1231	
1340	WJOI	WI	MILWAUKEE	1000	1000		43.0469	-87.9811	
1340	WXKX	WV	CLARKSBURG	760	760		39.2892	-80.3153	
1340	WXKX	WV	CLARKSBURG	1000	1000		39.2908	-80.3156	
1340	WEPM	WV	MARTINSBURG	1000	1000		39.4633	-77.9864	
1340	WMON	WV	MONTGOMERY	1000	1000		38.1772	-81.3142	
1340	KSGT	WY	JACKSON	1000	1000		43.4625	-110.7936	
1340	KYCN	WY	WHEATLAND	250	250		42.0456	-104.9464	
1340	KWOR	WY	WORLAND	1000	1000		44.0172	-107.9706	
1350	WELB	AL	ELBA	1000	44		31.4528	-86.0667	Silent
1350	WTDR	AL	GADSDEN	5000	1000		34.0175	-86.0875	
1350	KLHC	CA	BAKERSFIELD	1000	33		35.3497	-118.9803	
1350	KPWK	CA	SAN BERNARDINO	5000	600		34.0936	-117.2992	
1350	KSRO	CA	SANTA ROSA	5000	5000		38.4394	-122.7475	
1350	KDZA	CO	PUEBLO	1300	150		38.3578	-104.6386	
1350	WNLK	CT	NORWALK	1000	500		41.1150	-73.4350	
1350	WINY	CT	PUTNAM	5000	79		41.9028	-71.8953	
1350	WMMV	FL	COCOA	1000	1000		28.3661	-80.7522	
1350	WDCF	FL	DADE CITY	1000	500		28.3344	-82.1897	
1350	WZKO	FL	FORT MYERS	2000	150		26.6253	-81.8414	
1350	WFNS	GA	BLACKSHEAR	2500			31.3122	-82.2333	
1350	WFNS	GA	BLACKSHEAR		117		31.3122	-82.2333	
1350	WRWH	GA	CLEVELAND	1000	93		34.5864	-83.7669	
1350	WBML	GA	WARNER ROBINS	15000	500		32.6167	-83.6500	
1350	KUSG	GU	AGANA	250	250		13.4567	144.6722	
1350	KRNT	IA	DES MOINES	5000	5000		41.5586	-93.5792	
1350	KRLC	ID	LEWISTON	5000	158		46.3931	-116.9911	
1350	KTIK	ID	NAMPA	5000	600		43.5494	-116.4106	
1350	WOAM	IL	PEORIA	1000	1000		40.5947	-89.5944	
1350	WSIQ	IL	SALEM	430	59		38.6322	-88.9172	
1350	WIOU	IN	KOKOMO	5000	1000		40.4169	-86.1136	
1350	KMAN	KS	MANHATTAN	500	40		39.2106	-96.5564	
1350	WLOU	KY	LOUISVILLE	2200	500		38.2311	-85.8228	
1350	WWWL	LA	NEW ORLEANS	5000	5000		29.9242	-90.0344	
1350	WGDN	MI	GLADWIN	250			43.9508	-84.5094	
1350	KCHK	MN	NEW PRAGUE	500	70		44.5775	-93.5044	
1350	KDIO	MN	ORTONVILLE	670	38		45.3497	-96.4522	
1350	WCMP	MN	PINE CITY	1000	52		45.8194	-92.9958	
1350	KRAP	MO	WASHINGTON	500	84		38.5789	-90.9992	
1350	WKCU	MS	CORINTH	900	44		34.9081	-88.5017	
1350	WZGM	NC	BLACK MOUNTAIN	10000	56		35.5914	-82.4147	
1350	WHIP	NC	MOORESVILLE	1000	67		35.6011	-80.8142	
1350	WLLY	NC	WILSON	1000	79		35.7233	-77.9211	
1350	KBRX	NE	O'NEILL	1000	44		42.4594	-98.6564	
1350	WEZS	NH	LACONIA	5000	112		43.5075	-71.5167	
1350	WHWH	NJ	PRINCETON	5000	5000		40.3667	-74.7439	
1350	KABQ	NM	ALBUQUERQUE	5000	500		35.1006	-106.6761	
1350	WCBA	NY	CORNING	1000	37		42.1164	-77.0400	Silent
1350	WRNY	NY	ROME	500	57		43.2050	-75.4856	
1350	WARF	OH	AKRON	5000	5000		41.1681	-81.5125	
1350	WCSM	OH	CELINA	500	11		40.5372	-84.5883	
1350	WCHI	OH	CHILLICOTHE	1000	28		39.3211	-82.9525	
1350	KPNS	OK	DUNCAN	180	70		34.5119	-97.9681	
1350	KTLQ	OK	TAHLEQUAH	1000			35.8953	-94.9533	
1350	WOYK	PA	YORK	5000	1000		39.9336	-76.8169	
1350	WEGA	PR	VEGA BAJA	2500	2500		18.4772	-66.3953	
1350	WRKM	TN	CARTHAGE	1000	90		36.2450	-85.9456	
1350	KHDY	TX	CLARKSVILLE	410	65		33.6131	-95.0175	
1350	KCOX	TX	JASPER	5000	37		30.9197	-93.9703	
1350	KXTN	TX	SAN ANTONIO	5000	5000		29.5242	-98.6181	
1350	WBLT	VA	BEDFORD	5000	47		37.3475	-79.5236	
1350	WNTX	VA	FREDERICKSBURG	1000	37		38.3128	-77.4389	
1350	WNVA	VA	NORTON	5000	37		36.9419	-82.5967	
1350	WGPL	VA	PORTSMOUTH	5000	5000		36.8833	-76.3728	
1350	WEZY	WI	PORTAGE	1000	41		43.5283	-89.4336	
1360	WIXI	AL	JASPER	12000	42		33.8200	-87.2739	
1360	WMOB	AL	MOBILE	9000	200		30.6817	-88.0006	Silent
1360	WLWE	AL	ROANOKE	1000	54		33.1839	-85.4058	
1360	KLYR	AR	CLARKSVILLE	500	98		35.4725	-93.4911	
1360	KFFA	AR	HELENA	1000	90		34.5275	-90.6300	
1360	KPXQ	AZ	GLENDALE	50000	1000		33.5078	-112.2169	
1360	KFIV	CA	MODESTO	4000	950		37.6897	-120.9533	
1360	KWDJ	CA	RIDGECREST	1000	31		35.6161	-117.6431	
1360	KLSD	CA	SAN DIEGO	5000	1000		32.7303	-117.0836	
1360	KHNC	CO	JOHNSTOWN	10000	1000		40.3864	-104.9053	
1360	WDRC	CT	HARTFORD	5000	5000		41.8131	-72.6967	
1360	WHNR	FL	CYPRESS GARDENS	5000	2500		28.0211	-81.7006	
1360	WCGL	FL	JACKSONVILLE	5000	89		30.2758	-81.6367	
1360	WQVN	FL	NORTH MIAMI	9300	400		25.8394	-80.1897	
1360	WHCG	GA	METTER	1000	59		32.3989	-82.0433	
1360	WGJK	GA	ROME	500	47		34.2692	-85.1831	
1360	KMJM	IA	CEDAR RAPIDS	1000	124		41.9244	-91.6153	
1360	KBKB	IA	FORT MADISON	1000	34		40.6583	-91.2722	
1360	KSCJ	IA	SIOUX CITY	5000	5000		42.5567	-96.3367	
1360	WLBK	IL	DEKALB	1000	24		41.9383	-88.7508	
1360	WIBK	IL	WATSEKA	1000			40.7936	-87.7547	
1360	KPHN	KS	EL DORADO	1000	240		37.8131	-96.8122	
1360	WFLW	KY	MONTICELLO	1000	20		36.8372	-84.8639	
1360	KNIR	LA	NEW IBERIA	1000	209		30.0256	-91.8222	
1360	WLYN	MA	LYNN	700	76		42.4528	-70.9806	
1360	WKYO	MI	CARO	1000	1000		43.4589	-83.3942	
1360	WKMI	MI	KALAMAZOO	5000	1000		42.3267	-85.5258	
1360	KKBJ	MN	BEMIDJI	5000	2500		47.4422	-94.8658	
1360	KRWC	MN	BUFFALO	500	27		45.1667	-93.9197	
1360	KMRN	MO	CAMERON	500	25		39.6847	-94.2394	
1360	KELE	MO	MOUNTAIN GROVE	1000	60		37.1353	-92.2497	
1360	WFFF	MS	COLUMBIA	1000	159		31.2622	-89.8447	
1360	WCHL	NC	CHAPEL HILL	5000	1000		35.9383	-79.0267	
1360	KNGN	NE	MCCOOK	1000			40.2222	-100.6936	
1360	WTOC	NJ	NEWTON	2000	320		41.0394	-74.7386	
1360	WNJC	NJ	WASHINGTON TOWNSHIP	5000	800		39.7897	-75.1031	
1360	KBUY	NM	RUIDOSO	5000	201		33.3261	-105.6706	
1360	WYOS	NY	BINGHAMTON	5000	500		42.0669	-75.9061	
1360	WOEN	NY	OLEAN	1000	30		42.1050	-78.3903	
1360	WSAI	OH	CINCINNATI	5000	5000		39.2475	-84.5311	
1360	WWOW	OH	CONNEAUT	5000	35		41.9256	-80.5422	
1360	KOHU	OR	HERMISTON	4300	500		45.8658	-119.3125	
1360	KUIK	OR	HILLSBORO	5000			45.4869	-122.9086	
1360	KUIK	OR	HILLSBORO		5000		45.4869	-122.9086	
1360	WGBN	PA	MCKEESPORT	1000	1000		40.3114	-79.8497	
1360	WPPA	PA	POTTSVILLE	5000	500		40.6989	-76.1953	
1360	WELP	SC	EASLEY	5000	36		34.8394	-82.6389	
1360	WBLC	TN	LENOIR CITY	1000	1000		35.7922	-84.2958	
1360	WNAH	TN	NASHVILLE	1000	27		36.1917	-86.7739	
1360	KTNZ	TX	AMARILLO	6000	320		35.2422	-101.7839	
1360	KACT	TX	ANDREWS	1000	240		32.3469	-102.5567	
1360	KWWJ	TX	BAYTOWN	5000			29.7744	-95.0153	
1360	KWWJ	TX	BAYTOWN		1000		29.7744	-95.0153	
1360	KKTX	TX	CORPUS CHRISTI	1000	1000		27.8003	-97.4614	
1360	KMNY	TX	HURST	50000	890		32.7744	-96.9647	
1360	WCGX	VA	GALAX	5000	31		36.6633	-80.9144	
1360	WHBG	VA	HARRISONBURG	5000	9		38.4511	-78.9081	
1360	KKMO	WA	TACOMA	5000	5000		47.3053	-122.4425	
1360	WTAQ	WI	GREEN BAY	10000	5000		44.4308	-88.0808	
1360	WVRQ	WI	VIROQUA	1000	23		43.5344	-90.8731	
1360	WHJC	WV	MATEWAN	1000			37.6172	-82.1678	
1360	WMOV	WV	RAVENSWOOD	5000			38.9657	-81.7666	
1360	KRKK	WY	ROCK SPRINGS	5000	1000		41.6200	-109.2389	
1370	KAWW	AR	HEBER SPRINGS	1000			35.4861	-92.0347	
1370	KWRM	CA	CORONA	5000	2500		33.8811	-117.5425	
1370	KRAC	CA	RED BLUFF	4000	200		40.1936	-122.2156	
1370	KZSF	CA	SAN JOSE	5000	5000		37.3578	-121.8714	
1370	KGEN	CA	TULARE	710	72		36.2044	-119.5647	
1370	WOCA	FL	OCALA	5000	33		29.2011	-82.1519	
1370	WCOA	FL	PENSACOLA	5000	5000		30.4492	-87.2628	
1370	WZTA	FL	VERO BEACH	1000	74		27.6003	-80.3925	
1370	WLOP	GA	JESUP	5000	35		31.6017	-81.9333	
1370	WFDR	GA	MANCHESTER	2300	28		32.8872	-84.5983	
1370	WLOV	GA	WASHINGTON	1000			33.7339	-82.7194	
1370	KHXM	HI	PEARL CITY	250	250		21.4383	-157.9914	
1370	KDTH	IA	DUBUQUE	5000	5000		42.4850	-90.6442	
1370	WLLM	IL	LINCOLN	1000	35		40.1400	-89.3861	
1370	WGCL	IN	BLOOMINGTON	5000	500		39.1900	-86.6344	
1370	WLTH	IN	GARY	1000	500		41.5394	-87.3000	
1370	KGNO	KS	DODGE CITY	5000	230		37.7600	-100.0981	
1370	KIOL	KS	IOLA	500	58		37.9019	-95.4072	
1370	WQEZ	KY	FORT CAMPBELL	1000	53		36.6411	-87.4336	
1370	WGOH	KY	GRAYSON	5000	21		38.3289	-82.9758	
1370	WTKY	KY	TOMPKINSVILLE	2100			36.7242	-85.6814	
1370	WQLL	MD	PIKESVILLE	50000	24000		39.4081	-76.7756	
1370	WDEA	ME	ELLSWORTH	5000	5000		44.4667	-68.4697	
1370	WLJW	MI	CADILLAC	5000	1000		44.2317	-85.4125	
1370	WGHN	MI	GRAND HAVEN	500	22		43.0381	-86.2294	
1370	KSUM	MN	FAIRMONT	1000			43.6292	-94.4833	
1370	KSUM	MN	FAIRMONT		1000		43.6292	-94.4833	
1370	KWRT	MO	BOONVILLE	1000	84		38.9456	-92.7706	
1370	KCRV	MO	CARUTHERSVILLE	1000	63		36.2139	-89.6903	
1370	WMGO	MS	CANTON	1000	28		32.6267	-90.0297	
1370	KXTL	MT	BUTTE	1000	1000		46.0058	-112.6317	
1370	WLLN	NC	LILLINGTON	5000	49		35.3878	-78.8061	
1370	WGIV	NC	PINEVILLE	16000	45		35.2125	-80.8683	
1370	WTAB	NC	TABOR CITY	5000	109		34.1500	-78.8611	
1370	KWTL	ND	GRAND FORKS	12000	270		47.8831	-97.1128	
1370	KAWL	NE	YORK	500	176		40.8428	-97.5881	
1370	WFEA	NH	MANCHESTER	5000	5000		42.9072	-71.4625	
1370	WJIP	NY	ELLENVILLE	5000			41.7386	-74.3967	
1370	WLID	NY	PATCHOGUE	500	102		40.7539	-72.9872	
1370	WXXI	NY	ROCHESTER	5000	5000		43.1003	-77.5731	
1370	WSPD	OH	TOLEDO	5000	5000		41.6008	-83.5364	
1370	KAST	OR	ASTORIA	1000	1000		46.1753	-123.8494	
1370	WWCB	PA	CORRY	1000	14		41.9361	-79.6556	
1370	WPAZ	PA	POTTSTOWN	1000	52		40.2764	-75.6289	
1370	WKMC	PA	ROARING SPRING	5000			40.3239	-78.3944	
1370	WKMC	PA	ROARING SPRING		38		40.3239	-78.3944	
1370	WIVV	PR	ISLAND OF VIEQUES	5000	1000		18.1017	-65.4708	
1370	WXCT	TN	CHATTANOOGA	5000	5000		35.0406	-85.3394	
1370	WDXE	TN	LAWRENCEBURG	1000	44		35.2569	-87.3067	
1370	WRGS	TN	ROGERSVILLE	1000	40		36.4161	-82.9844	
1370	KFRO	TX	LONGVIEW	1000	100		32.5019	-94.7033	
1370	KJCE	TX	ROLLINGWOOD	5000	500		30.3042	-97.6475	
1370	KSOP	UT	SOUTH SALT LAKE	5000			40.7200	-111.9283	
1370	KSOP	UT	SOUTH SALT LAKE		500		40.7200	-111.9281	
1370	WHEE	VA	MARTINSVILLE	5000			36.6858	-79.9039	
1370	WSHV	VA	SOUTH HILL	4200	410		36.7442	-78.1617	
1370	WBTN	VT	BENNINGTON	1000	85		42.9053	-73.2089	
1370	KWNC	WA	QUINCY	1000	39		47.2917	-119.8528	
1370	WCCN	WI	NEILLSVILLE	5000	42		44.5717	-90.5856	
1370	WVMR	WV	FROST	5000			38.2903	-79.9311	
1370	WVLY	WV	MOUNDSVILLE	5000	20		39.9056	-80.7783	
1380	WRAB	AL	ARAB	1000	49		34.3350	-86.4686	
1380	WGYV	AL	GREENVILLE	1000			31.8336	-86.6019	
1380	WVSA	AL	VERNON	5000	39		33.7958	-88.1175	
1380	KZTS	AR	NORTH LITTLE ROCK	5000	2500		34.8803	-92.2336	
1380	KLPZ	AZ	PARKER	2500	58		34.1539	-114.2875	
1380	KOSS	CA	LANCASTER	1000	20		34.7117	-118.1758	
1380	KTKZ	CA	SACRAMENTO	5000	5000		38.5575	-121.1808	
1380	KVSM	CA	SANTA MARIA	650	500		34.9800	-120.4533	
1380	WFNW	CT	NAUGATUCK	3500	350		41.5106	-73.0550	
1380	WTMC	DE	WILMINGTON	250	10		39.7000	-75.6081	
1380	WWRF	FL	LAKE WORTH	1000	103		26.6228	-80.0722	
1380	WELE	FL	ORMOND BEACH	5000	2500		29.2692	-81.0817	
1380	WWMI	FL	ST. PETERSBURG	9800	6500		27.8708	-82.6175	
1380	WAOK	GA	ATLANTA	25000	4200		33.7600	-84.4792	
1380	KCIM	IA	CARROLL	500	28		42.0378	-94.8842	
1380	KCII	IA	WASHINGTON	500	25		41.3050	-91.7100	
1380	WBEL	IL	SOUTH BELOIT	5000	5000		42.4594	-89.0286	
1380	WKJG	IN	FORT WAYNE	5000	5000		41.0042	-85.0992	
1380	KCNW	KS	FAIRWAY	2500	29		39.0719	-94.6828	
1380	WMTA	KY	CENTRAL CITY	500	23		37.2753	-87.1464	
1380	WMJR	KY	NICHOLASVILLE	5000	38		37.9075	-84.4783	
1380	WPYR	LA	BATON ROUGE	5000	62		30.4608	-91.2231	
1380	WGLM	MI	GREENVILLE	1000	500		43.1583	-85.2544	
1380	WPHM	MI	PORT HURON	5000	5000		42.8639	-82.4944	
1380	KLIZ	MN	BRAINERD	5000	5000		46.3319	-94.1739	
1380	KHWK	MN	WINONA	2200	28		44.0337	-91.6051	
1380	KXFN	MO	ST. LOUIS	5000	1000		38.5242	-90.2381	
1380	WKJV	NC	ASHEVILLE	25000	1000		35.6053	-82.5919	
1380	WWNT	NC	WINSTON-SALEM	5000	2500		36.1481	-80.3197	
1380	KUVR	NE	HOLDREGE	320			40.5158	-99.3964	
1380	WABH	NY	BATH	10000	450		42.3144	-77.2858	
1380	WKDM	NY	NEW YORK	5000	13000		40.8203	-74.0678	
1380	WDLW	OH	LORAIN	500	57		41.4300	-82.1519	
1380	KKRX	OK	LAWTON	1000	1000		34.5900	-98.3622	
1380	KMUS	OK	SPERRY	7000	250		36.2664	-95.9708	
1380	WKFO	PA	KITTANNING	1000	28		40.7886	-79.5347	
1380	WMLP	PA	MILTON	1000	18		40.9998	-76.8700	
1380	WLIN	PA	WAYNESBORO	1000	20		39.7389	-77.6028	
1380	WOLA	PR	BARRANQUITAS	1000	1000		18.1836	-66.3067	
1380	WNRI	RI	WOONSOCKET	2500	18		42.0161	-71.4917	
1380	WNRR	SC	NORTH AUGUSTA	4000	70		33.4881	-81.9461	
1380	KOTA	SD	RAPID CITY	5000	5000		44.0333	-103.1875	
1380	KQKD	SD	REDFIELD	500	142		44.8981	-98.5064	
1380	WYSH	TN	CLINTON	1000	80		36.1133	-84.1417	
1380	WHEW	TN	FRANKLIN	2800			35.9061	-86.9058	
1380	WLRM	TN	MILLINGTON	2500	1000		35.3156	-89.9231	
1380	KBWD	TX	BROWNWOOD	1000	500		31.7100	-98.9600	
1380	KHEY	TX	EL PASO	5000	500		31.7572	-106.3758	
1380	KWMF	TX	PLEASANTON	4000	160		29.0000	-98.5306	
1380	KRCM	TX	SHENANDOAH	22000	50		30.1278	-95.9597	
1380	WLRV	VA	LEBANON	1000	63		36.9217	-82.1044	
1380	WBTK	VA	RICHMOND	5000	5000		37.6211	-77.4489	
1380	WSYB	VT	RUTLAND	5000	25		43.5917	-72.9906	
1380	KRKO	WA	EVERETT	50000	50000		47.8756	-122.0783	
1380	WOTE	WI	CLINTONVILLE	3900	1800		44.5669	-88.7425	
1380	WMTD	WV	HINTON	1000	13		37.6842	-80.9153	
1390	WHMA	AL	ANNISTON	5000	1000		33.7086	-85.8539	
1390	KDQN	AR	DE QUEEN	500			34.0325	-94.3286	
1390	KFFK	AR	ROGERS	5000	30		36.3883	-94.1928	Silent
1390	KLTX	CA	LONG BEACH	5000	3600		33.8917	-118.1842	
1390	KLOC	CA	TURLOCK	5000	5000		37.5300	-120.6936	
1390	KGNU	CO	DENVER	5000	139		39.6581	-105.0136	
1390	WAVP	FL	AVON PARK	1000	77		27.6178	-81.4969	
1390	WAJD	FL	GAINESVILLE	5000	51		29.6656	-82.2906	
1390	WTNL	GA	REIDSVILLE	280	35		32.0872	-82.1300	
1390	KCLN	IA	CLINTON	1000	91		41.9094	-90.2244	
1390	WGRB	IL	CHICAGO	5000	5000		41.7369	-87.7000	
1390	WFIW	IL	FAIRFIELD	710	58		38.3794	-88.3258	
1390	WZZB	IN	SEYMOUR	1000	74		38.9758	-85.8892	
1390	KNCK	KS	CONCORDIA	500	54		39.5661	-97.6844	
1390	WKIC	KY	HAZARD	5000			37.2392	-83.2108	
1390	KFRA	LA	FRANKLIN	500	244		29.8372	-91.5394	
1390	WPLM	MA	PLYMOUTH	5000	5000		41.9681	-70.7017	
1390	WZHF	MD	CAPITOL HEIGHTS	9000	1000		38.8692	-76.8964	
1390	WEGP	ME	PRESQUE ISLE	25000	10000		46.6542	-68.0500	
1390	WLCM	MI	HOLT	5000	4500		42.5519	-84.5514	
1390	KRFO	MN	OWATONNA	500	94		44.0739	-93.1800	
